datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2023-11-01 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.81,23.97,0.80,0.00,7.18,36.09,0.23,0.01
2023-11-01 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.72,23.86,0.80,0.00,7.10,42.14,0.17,0.00
2023-11-01 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.79,23.79,0.79,0.00,7.05,45.75,0.23,0.00
2023-11-01 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.04,23.80,0.78,0.00,6.71,48.15,0.23,0.00
2023-11-01 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.47,23.81,0.76,0.00,6.03,51.02,0.07,0.00
2023-11-01 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.72,23.89,0.75,0.00,5.19,52.56,0.05,0.00
2023-11-01 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.93,24.06,0.75,0.00,4.36,59.40,0.10,0.01
2023-11-01 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.06,24.21,0.75,0.00,3.34,67.41,0.12,0.01
2023-11-01 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.53,24.26,0.78,0.00,2.15,92.81,0.36,0.00
2023-11-01 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.05,24.62,0.82,0.00,1.66,104.85,0.47,0.01
2023-11-01 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.16,24.65,0.81,0.00,4.22,86.03,0.84,0.84
2023-11-01 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.80,24.61,0.88,0.00,5.17,89.43,0.95,2.44
2023-11-01 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.99,24.47,0.86,0.00,4.10,64.47,0.97,1.37
2023-11-01 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.39,24.37,0.84,0.00,4.38,46.29,0.95,0.32
2023-11-01 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.72,24.39,0.82,0.00,4.78,48.91,0.98,0.11
2023-11-01 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.71,24.48,0.83,0.00,5.42,48.78,0.99,0.13
2023-11-01 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.49,24.49,0.84,0.00,5.23,48.93,0.98,0.36
2023-11-01 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.54,24.47,0.83,0.00,4.98,49.52,0.97,0.13
2023-11-01 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.52,24.43,0.83,0.00,5.14,43.57,0.98,0.14
2023-11-01 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.41,24.29,0.83,0.00,5.51,37.60,0.96,0.23
2023-11-01 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.42,24.26,0.83,0.00,5.28,39.35,0.98,0.28
2023-11-01 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.34,24.22,0.83,0.00,5.11,49.32,0.99,0.58
2023-11-01 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.11,24.01,0.83,0.00,4.95,44.73,0.74,0.27
2023-11-01 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.12,24.12,0.84,0.00,5.67,48.73,0.52,0.16
2023-11-02 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.03,24.12,0.84,0.00,6.18,51.01,0.47,0.13
2023-11-02 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.01,24.10,0.84,0.00,6.01,46.70,0.35,0.17
2023-11-02 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.04,24.22,0.85,0.00,5.30,44.91,0.63,0.29
2023-11-02 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.30,24.25,0.83,0.00,4.62,37.36,0.80,0.10
2023-11-02 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.57,24.15,0.82,0.00,4.23,42.98,0.81,0.06
2023-11-02 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.85,23.91,0.79,0.00,3.93,46.79,0.53,0.06
2023-11-02 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.15,23.84,0.77,0.00,2.91,58.87,0.12,0.00
2023-11-02 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.25,23.86,0.77,0.00,1.70,44.32,0.52,0.04
2023-11-02 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.26,23.87,0.77,0.00,1.27,231.25,0.49,0.00
2023-11-02 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.50,23.86,0.76,0.00,2.36,281.29,0.68,0.00
2023-11-02 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.99,23.49,0.72,0.00,3.36,322.68,0.67,0.00
2023-11-02 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.90,23.71,0.74,0.00,2.74,326.80,0.71,0.00
2023-11-02 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.86,24.04,0.75,0.00,3.64,340.20,0.94,0.00
2023-11-02 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.54,24.17,0.77,0.00,2.60,342.98,0.92,0.10
2023-11-02 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.69,24.31,0.82,0.00,1.88,358.27,0.88,0.70
2023-11-02 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.84,24.30,0.86,0.00,0.83,31.81,0.88,1.16
2023-11-02 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.33,24.32,0.84,0.00,0.50,125.46,0.94,0.07
2023-11-02 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.51,24.42,0.83,0.00,0.73,125.69,0.99,0.00
2023-11-02 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.54,24.45,0.83,0.00,0.80,70.56,0.99,0.00
2023-11-02 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.55,24.47,0.83,0.00,1.54,54.80,0.99,0.30
2023-11-02 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.54,24.54,0.84,0.00,1.98,72.56,0.95,0.44
2023-11-02 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.48,24.64,0.85,0.00,1.73,51.08,0.85,0.15
2023-11-02 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.23,24.40,0.85,0.00,2.51,84.52,0.80,0.33
2023-11-02 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.88,24.54,0.87,0.00,2.77,73.61,0.89,0.61
2023-11-03 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.90,24.58,0.87,0.00,3.48,71.24,0.99,0.18
2023-11-03 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.20,24.53,0.85,0.00,3.88,68.43,0.97,0.03
2023-11-03 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.44,24.60,0.84,0.00,4.02,63.09,0.98,0.03
2023-11-03 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.74,24.58,0.83,0.00,4.03,59.68,0.97,0.01
2023-11-03 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.11,24.44,0.80,0.00,3.71,62.71,0.86,0.01
2023-11-03 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.43,24.29,0.78,0.00,3.45,63.68,0.83,0.00
2023-11-03 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.71,24.28,0.77,0.00,3.34,77.56,0.87,0.00
2023-11-03 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.83,24.38,0.77,0.00,2.53,92.48,0.34,0.31
2023-11-03 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.89,24.38,0.77,0.00,2.01,91.17,0.39,0.09
2023-11-03 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.00,24.41,0.76,0.00,2.26,55.71,0.78,0.16
2023-11-03 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.73,24.64,0.83,0.00,2.78,52.66,0.76,0.86
2023-11-03 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.09,24.58,0.81,0.00,1.94,47.37,0.89,0.02
2023-11-03 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.33,24.63,0.80,0.00,0.58,73.81,1.00,0.00
2023-11-03 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.29,24.64,0.81,0.00,0.74,142.36,1.00,0.16
2023-11-03 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.39,24.46,0.84,0.00,1.37,114.02,1.00,1.28
2023-11-03 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.49,24.60,0.89,0.00,1.50,103.68,0.99,2.68
2023-11-03 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.58,24.49,0.88,0.00,1.66,72.73,1.00,1.15
2023-11-03 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.84,24.40,0.87,0.00,1.93,42.75,0.99,0.10
2023-11-03 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.10,24.54,0.86,0.00,2.10,43.61,1.00,0.00
2023-11-03 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.32,24.53,0.85,0.00,2.42,41.49,0.99,0.02
2023-11-03 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.46,24.53,0.84,0.00,1.51,52.35,0.96,0.29
2023-11-03 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.55,24.51,0.84,0.00,0.76,55.46,0.97,0.64
2023-11-03 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.44,24.23,0.88,0.00,1.17,79.32,0.91,0.86
2023-11-03 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.91,24.15,0.85,0.00,1.25,51.04,0.87,0.09
2023-11-04 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.24,24.14,0.83,0.00,1.91,41.23,0.51,0.00
2023-11-04 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.55,24.22,0.82,0.00,2.77,60.27,0.72,0.00
2023-11-04 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.73,24.32,0.82,0.00,3.04,71.50,0.81,0.01
2023-11-04 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.84,24.47,0.82,0.00,2.79,71.89,0.70,0.01
2023-11-04 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.80,24.43,0.82,0.00,2.41,82.97,0.79,0.20
2023-11-04 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.69,24.44,0.83,0.00,2.20,91.65,0.80,0.16
2023-11-04 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.04,24.42,0.81,0.00,1.40,109.48,0.80,0.08
2023-11-04 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.30,24.36,0.79,0.00,0.34,135.33,0.92,0.12
2023-11-04 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.34,24.43,0.79,0.00,1.00,237.27,0.93,0.04
2023-11-04 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.73,24.47,0.82,0.00,0.74,219.45,0.98,0.08
2023-11-04 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.38,24.26,0.78,0.00,0.98,323.35,0.98,0.16
2023-11-04 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.04,24.42,0.81,0.00,0.96,45.89,0.99,0.20
2023-11-04 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.61,24.53,0.83,0.00,1.46,48.20,1.00,0.54
2023-11-04 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.87,24.58,0.82,0.00,1.20,321.56,0.89,0.04
2023-11-04 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.72,24.46,0.82,0.00,2.41,272.62,0.74,0.38
2023-11-04 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.42,24.34,0.83,0.00,3.06,271.05,0.69,0.67
2023-11-04 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.20,24.28,0.84,0.00,1.68,281.14,0.69,0.71
2023-11-04 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.35,24.35,0.84,0.00,0.46,11.51,0.68,0.10
2023-11-04 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.50,24.31,0.83,0.00,1.24,77.85,0.76,0.06
2023-11-04 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.11,24.18,0.84,0.00,1.32,76.77,0.78,1.67
2023-11-04 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.21,24.21,0.84,0.00,2.20,44.91,0.71,0.45
2023-11-04 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.43,24.36,0.83,0.00,2.73,37.65,0.81,0.05
2023-11-04 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.49,24.31,0.83,0.00,2.21,50.42,0.90,0.16
2023-11-04 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.48,24.23,0.82,0.00,2.08,68.14,0.93,0.26
2023-11-05 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.30,24.28,0.84,0.00,3.46,64.91,0.90,0.46
2023-11-05 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.54,24.31,0.83,0.00,4.09,66.49,0.89,0.17
2023-11-05 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.95,24.24,0.80,0.00,4.06,68.84,0.80,0.01
2023-11-05 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.21,24.21,0.79,0.00,3.70,69.36,0.83,0.01
2023-11-05 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.54,24.14,0.77,0.00,3.54,74.17,0.86,0.00
2023-11-05 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.75,24.05,0.76,0.00,3.53,80.10,0.84,0.00
2023-11-05 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.86,23.90,0.75,0.00,3.10,89.46,0.89,0.00
2023-11-05 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.07,23.81,0.73,0.00,2.44,86.53,0.88,0.00
2023-11-05 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.22,23.76,0.72,0.00,1.04,71.72,0.79,0.00
2023-11-05 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.40,23.73,0.72,0.00,1.79,60.52,0.87,0.00
2023-11-05 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.57,24.01,0.72,0.00,3.22,50.77,0.84,0.00
2023-11-05 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.32,24.27,0.74,0.00,3.19,43.70,0.84,0.01
2023-11-05 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.99,24.57,0.77,0.00,3.63,53.26,0.91,0.02
2023-11-05 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.85,24.74,0.79,0.00,3.60,66.41,0.94,0.00
2023-11-05 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.74,24.78,0.79,0.00,3.40,76.93,0.89,0.00
2023-11-05 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.58,24.82,0.80,0.00,3.50,82.02,0.72,0.12
2023-11-05 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.49,24.77,0.80,0.00,3.35,84.12,0.80,0.14
2023-11-05 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.30,24.71,0.81,0.00,3.42,85.30,0.91,0.18
2023-11-05 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.32,24.74,0.81,0.00,3.52,82.41,0.92,0.05
2023-11-05 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.20,24.84,0.82,0.00,4.21,77.56,0.95,0.09
2023-11-05 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.10,24.94,0.83,0.00,5.17,71.98,0.89,0.06
2023-11-05 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.96,24.97,0.84,0.00,5.47,70.80,0.96,0.08
2023-11-05 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.11,24.80,0.82,0.00,6.11,74.87,0.89,0.03
2023-11-05 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.98,24.79,0.83,0.00,5.71,73.93,0.49,0.01
2023-11-06 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.86,24.83,0.84,0.00,5.62,70.27,0.27,0.01
2023-11-06 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.79,24.85,0.84,0.00,5.79,66.21,0.07,0.01
2023-11-06 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.81,24.85,0.84,0.00,5.70,64.04,0.11,0.01
2023-11-06 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.07,24.73,0.82,0.00,5.20,70.40,0.06,0.00
2023-11-06 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.33,24.62,0.80,0.00,4.57,79.47,0.05,0.00
2023-11-06 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.53,24.53,0.79,0.00,3.95,81.28,0.04,0.01
2023-11-06 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.68,24.47,0.78,0.00,3.38,89.72,0.07,0.01
2023-11-06 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.75,24.49,0.78,0.00,2.17,70.57,0.14,0.01
2023-11-06 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.89,24.51,0.77,0.00,1.83,62.41,0.25,0.00
2023-11-06 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.98,24.48,0.77,0.00,1.72,50.94,0.44,0.00
2023-11-06 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.28,24.48,0.75,0.00,2.25,64.18,0.51,0.00
2023-11-06 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.64,24.72,0.79,0.00,3.80,86.12,0.74,0.24
2023-11-06 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.88,24.76,0.83,0.00,4.25,104.37,0.96,0.61
2023-11-06 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.95,24.68,0.82,0.00,4.05,108.45,0.99,0.39
2023-11-06 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.16,24.62,0.81,0.00,3.54,105.99,1.00,0.10
2023-11-06 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.22,24.59,0.81,0.00,2.75,93.31,1.00,0.09
2023-11-06 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.03,24.52,0.81,0.00,2.23,66.18,0.98,0.20
2023-11-06 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.01,24.43,0.81,0.00,2.05,35.51,0.99,0.05
2023-11-06 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.02,24.40,0.81,0.00,2.34,29.96,1.00,0.00
2023-11-06 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.00,24.36,0.81,0.00,2.49,42.45,1.00,0.01
2023-11-06 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.98,24.31,0.80,0.00,2.47,52.16,0.99,0.02
2023-11-06 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.90,24.15,0.80,0.00,2.47,47.82,0.95,0.02
2023-11-06 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.64,23.88,0.75,0.00,3.13,59.43,0.98,0.01
2023-11-06 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.58,23.91,0.76,0.00,3.28,68.94,0.75,0.01
2023-11-07 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.58,24.01,0.76,0.00,3.85,80.04,0.58,0.01
2023-11-07 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.51,23.96,0.76,0.00,4.70,90.14,0.10,0.05
2023-11-07 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.52,23.99,0.76,0.00,5.00,96.41,0.14,0.03
2023-11-07 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.58,23.97,0.76,0.00,5.01,89.20,0.25,0.01
2023-11-07 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.65,23.89,0.75,0.00,4.80,81.85,0.21,0.00
2023-11-07 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.81,23.77,0.74,0.00,4.46,72.87,0.47,0.00
2023-11-07 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.84,23.68,0.74,0.00,3.38,57.50,0.73,0.00
2023-11-07 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.88,23.64,0.73,0.00,2.58,40.87,0.61,0.01
2023-11-07 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.09,23.70,0.73,0.00,1.62,30.27,0.55,0.00
2023-11-07 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,29.14,23.81,0.73,0.00,2.09,1.32,0.65,0.00
2023-11-07 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.91,23.96,0.75,0.00,2.21,16.48,0.68,0.00
2023-11-07 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.60,24.14,0.77,0.00,1.86,48.34,0.90,0.08
2023-11-07 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.99,24.44,0.81,0.00,1.28,19.71,0.99,0.43
2023-11-07 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.73,24.51,0.83,0.00,2.11,35.08,0.99,0.31
2023-11-07 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.11,24.41,0.85,0.00,2.45,59.16,0.99,1.05
2023-11-07 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.97,24.19,0.85,0.00,3.24,88.79,1.00,0.84
2023-11-07 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.28,24.12,0.83,0.00,3.13,103.85,1.00,0.13
2023-11-07 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.37,24.08,0.82,0.00,1.89,119.41,0.99,0.07
2023-11-07 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.28,24.00,0.82,0.00,0.78,64.11,0.98,0.39
2023-11-07 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.12,24.06,0.83,0.00,1.12,24.10,0.89,0.00
2023-11-07 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.05,23.99,0.83,0.00,1.41,12.48,0.66,0.00
2023-11-07 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.06,23.95,0.83,0.00,1.71,356.90,0.21,0.00
2023-11-07 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.49,24.38,0.83,0.00,1.77,44.82,0.26,0.11
2023-11-07 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.50,24.33,0.83,0.00,2.62,51.94,0.19,0.28
2023-11-08 00:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.59,24.28,0.82,0.00,3.56,54.52,0.20,0.26
2023-11-08 01:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.71,24.34,0.82,0.00,4.63,55.61,0.37,0.23
2023-11-08 02:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.77,24.46,0.82,0.00,4.98,57.00,0.71,0.12
2023-11-08 03:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.94,24.46,0.81,0.00,4.42,57.49,0.91,0.10
2023-11-08 04:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.15,24.37,0.80,0.00,3.68,54.95,0.88,0.02
2023-11-08 05:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.35,24.27,0.79,0.00,3.04,57.31,0.88,0.02
2023-11-08 06:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.41,24.21,0.78,0.00,2.58,65.61,0.87,0.06
2023-11-08 07:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.32,24.15,0.78,0.00,1.92,97.69,0.75,0.00
2023-11-08 08:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.38,24.15,0.78,0.00,1.05,108.54,0.67,0.00
2023-11-08 09:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.34,24.47,0.80,0.00,0.55,256.10,0.41,0.00
2023-11-08 10:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.94,23.78,0.74,0.00,1.62,248.49,0.53,0.04
2023-11-08 11:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.91,24.02,0.75,0.00,1.67,294.34,0.69,0.00
2023-11-08 12:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,28.72,24.37,0.77,0.00,2.16,326.67,0.90,0.01
2023-11-08 13:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.63,24.46,0.83,0.00,0.73,27.71,1.00,0.90
2023-11-08 14:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.73,24.22,0.86,0.00,1.90,117.31,1.00,1.87
2023-11-08 15:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.34,24.14,0.88,0.00,2.73,106.84,1.00,1.89
2023-11-08 16:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.57,23.94,0.86,0.00,3.22,100.97,1.00,0.81
2023-11-08 17:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.70,24.01,0.85,0.00,2.83,108.14,1.00,0.29
2023-11-08 18:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.87,24.02,0.84,0.00,0.85,84.19,0.99,0.03
2023-11-08 19:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.97,24.06,0.84,0.00,1.66,6.70,1.00,0.39
2023-11-08 20:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.05,24.17,0.84,0.00,2.79,35.65,0.99,0.11
2023-11-08 21:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.87,24.27,0.86,0.00,3.33,71.66,1.00,0.33
2023-11-08 22:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,26.84,24.14,0.85,0.00,4.88,85.68,0.96,0.23
2023-11-08 23:00:00,"(10.1677402, 103.9952922)",era5,13.41,7.00,27.06,24.23,0.85,0.00,5.24,89.46,1.00,0.11
