datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2023-11-01 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.36,23.90,0.86,0.00,3.67,35.38,0.81,0.62
2023-11-01 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.16,24.06,0.88,0.00,4.24,40.98,0.66,0.93
2023-11-01 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.40,24.42,0.89,0.00,4.64,46.82,0.60,1.78
2023-11-01 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.67,23.71,0.84,0.00,5.52,46.34,0.57,3.42
2023-11-01 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.52,24.36,0.88,0.00,5.08,42.90,0.71,1.91
2023-11-01 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.45,24.07,0.87,0.00,4.67,41.65,0.73,1.66
2023-11-01 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.74,24.21,0.86,0.00,4.36,39.59,0.90,1.08
2023-11-01 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.27,24.08,0.88,0.00,4.21,35.39,0.92,0.40
2023-11-01 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.00,24.10,0.89,0.00,4.26,34.76,0.92,0.39
2023-11-01 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.36,24.21,0.88,0.00,4.03,29.92,0.96,1.32
2023-11-01 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.90,24.19,0.90,0.00,3.49,26.62,0.94,1.19
2023-11-01 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.91,24.23,0.90,0.00,3.07,30.15,0.97,1.04
2023-11-01 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.03,24.30,0.90,0.00,2.75,32.77,1.00,0.60
2023-11-01 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.71,24.15,0.91,0.00,3.30,40.82,0.99,1.03
2023-11-01 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.47,24.12,0.92,0.00,3.07,46.21,1.00,0.66
2023-11-01 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.34,23.99,0.92,0.00,2.92,47.45,1.00,0.82
2023-11-01 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.42,24.10,0.92,0.00,3.31,55.00,1.00,1.11
2023-11-01 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.36,24.02,0.92,0.00,3.14,49.02,1.00,1.17
2023-11-01 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.18,23.85,0.92,0.00,2.90,51.41,0.99,0.88
2023-11-01 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.97,23.85,0.94,0.00,2.48,43.73,1.00,0.77
2023-11-01 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.89,23.84,0.94,0.00,2.38,37.34,1.00,1.06
2023-11-01 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,24.99,23.62,0.92,0.00,2.37,29.22,0.99,0.49
2023-11-01 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.36,23.91,0.92,0.00,2.44,23.49,0.97,0.31
2023-11-01 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.40,23.71,0.90,0.00,2.54,14.45,0.95,0.49
2023-11-02 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.61,23.73,0.89,0.00,2.42,9.92,0.61,0.42
2023-11-02 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.60,23.85,0.90,0.00,2.36,13.40,0.65,0.46
2023-11-02 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.58,24.29,0.87,0.00,2.19,18.74,0.67,0.42
2023-11-02 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.77,24.12,0.85,0.00,2.53,34.29,0.64,0.37
2023-11-02 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.02,24.04,0.84,0.00,3.20,38.99,0.66,0.38
2023-11-02 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.04,23.82,0.83,0.00,2.91,46.57,0.79,0.40
2023-11-02 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.18,23.82,0.82,0.00,3.17,48.53,0.71,0.25
2023-11-02 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.16,23.51,0.80,0.00,2.62,48.35,0.87,0.43
2023-11-02 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.52,23.63,0.84,0.00,3.00,53.74,0.72,0.46
2023-11-02 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.40,23.86,0.86,0.00,2.70,55.27,0.79,0.54
2023-11-02 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.81,23.82,0.89,0.00,2.16,42.63,0.65,0.36
2023-11-02 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.82,24.10,0.90,0.00,2.11,54.57,0.68,0.15
2023-11-02 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.62,23.90,0.90,0.00,2.02,62.37,0.81,0.26
2023-11-02 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.56,23.82,0.90,0.00,1.16,56.81,0.93,0.38
2023-11-02 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.54,23.82,0.90,0.00,0.29,85.95,0.95,0.16
2023-11-02 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.46,23.77,0.90,0.00,0.22,183.66,0.97,0.04
2023-11-02 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.44,23.76,0.90,0.00,0.78,218.96,0.96,0.09
2023-11-02 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.35,23.81,0.91,0.00,0.72,210.68,0.98,0.06
2023-11-02 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.32,23.73,0.91,0.00,0.45,217.46,0.91,0.07
2023-11-02 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.32,23.73,0.91,0.00,0.43,253.10,0.99,0.07
2023-11-02 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.25,23.75,0.91,0.00,0.62,267.80,0.98,0.02
2023-11-02 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.31,23.75,0.91,0.00,0.87,273.31,0.93,0.00
2023-11-02 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.46,23.58,0.89,0.00,1.07,291.42,0.94,0.00
2023-11-02 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.53,23.69,0.90,0.00,1.33,308.40,0.47,0.00
2023-11-03 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.28,23.91,0.87,0.00,0.99,313.93,0.27,0.00
2023-11-03 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.52,23.65,0.84,0.00,0.49,339.22,0.18,0.00
2023-11-03 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.55,23.58,0.79,0.00,0.80,57.83,0.34,0.02
2023-11-03 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.70,23.66,0.79,0.00,1.31,61.90,0.51,0.07
2023-11-03 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.68,23.76,0.79,0.00,1.73,58.65,0.58,0.08
2023-11-03 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.21,23.88,0.77,0.00,2.18,56.66,0.33,0.06
2023-11-03 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.33,24.16,0.78,0.00,2.47,53.92,0.37,0.03
2023-11-03 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.39,24.37,0.79,0.00,2.89,55.00,0.51,0.05
2023-11-03 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.30,24.48,0.80,0.00,3.33,58.59,0.37,0.03
2023-11-03 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.20,24.50,0.80,0.00,3.42,61.57,0.23,0.02
2023-11-03 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.28,24.22,0.83,0.00,3.03,60.43,0.13,0.03
2023-11-03 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.99,24.35,0.85,0.00,2.60,62.74,0.19,0.07
2023-11-03 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.73,24.40,0.87,0.00,2.12,66.07,0.25,0.15
2023-11-03 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.62,24.41,0.88,0.00,2.06,71.35,0.22,0.15
2023-11-03 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.52,24.37,0.88,0.00,1.87,81.32,0.51,0.16
2023-11-03 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.13,24.28,0.90,0.00,1.54,98.86,0.63,0.38
2023-11-03 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.15,24.31,0.90,0.00,1.30,125.43,0.60,0.37
2023-11-03 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.92,24.06,0.89,0.00,1.41,154.84,0.37,0.16
2023-11-03 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.68,23.87,0.90,0.00,1.70,153.47,0.47,0.08
2023-11-03 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.57,23.99,0.91,0.00,1.65,163.98,0.43,0.11
2023-11-03 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.56,24.06,0.91,0.00,1.54,170.18,0.40,0.05
2023-11-03 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.53,24.00,0.91,0.00,1.34,190.66,0.33,0.03
2023-11-03 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.89,23.74,0.88,0.00,1.08,213.95,0.24,0.00
2023-11-03 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.81,23.80,0.89,0.00,0.95,215.79,0.14,0.00
2023-11-04 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.39,23.83,0.86,0.00,1.08,214.02,0.12,0.00
2023-11-04 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.79,23.67,0.83,0.00,1.18,210.83,0.15,0.06
2023-11-04 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.78,23.70,0.78,0.00,0.96,192.48,0.21,0.08
2023-11-04 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.79,23.76,0.79,0.00,0.68,150.11,0.16,0.05
2023-11-04 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.19,24.01,0.78,0.00,1.09,88.59,0.19,0.08
2023-11-04 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.64,24.03,0.76,0.00,1.73,72.90,0.17,0.05
2023-11-04 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.74,24.18,0.76,0.00,2.21,62.38,0.13,0.03
2023-11-04 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.80,24.33,0.77,0.00,2.48,55.64,0.07,0.02
2023-11-04 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.68,24.54,0.78,0.00,2.77,51.09,0.06,0.00
2023-11-04 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.55,24.56,0.79,0.00,3.22,49.35,0.07,0.00
2023-11-04 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.60,24.51,0.83,0.00,3.06,53.16,0.04,0.00
2023-11-04 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.43,24.60,0.85,0.00,2.71,56.43,0.05,0.02
2023-11-04 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.11,24.65,0.86,0.00,2.67,56.63,0.19,0.09
2023-11-04 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.95,24.78,0.88,0.00,2.19,60.05,0.34,0.09
2023-11-04 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.82,24.85,0.89,0.00,1.78,73.74,0.40,0.12
2023-11-04 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.70,24.80,0.89,0.00,1.17,72.68,0.38,0.19
2023-11-04 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.45,24.45,0.89,0.00,0.77,61.30,0.55,0.19
2023-11-04 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.27,24.60,0.91,0.00,0.23,58.13,0.30,0.13
2023-11-04 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.11,24.39,0.90,0.00,0.29,98.71,0.51,0.06
2023-11-04 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.07,24.36,0.90,0.00,0.39,95.80,0.85,0.13
2023-11-04 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.91,24.23,0.90,0.00,0.37,132.75,0.90,0.05
2023-11-04 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.03,24.25,0.90,0.00,0.17,213.55,0.76,0.04
2023-11-04 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.07,24.20,0.89,0.00,0.67,317.14,0.55,0.03
2023-11-04 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.22,24.29,0.89,0.00,0.59,327.57,0.51,0.02
2023-11-05 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.69,24.19,0.86,0.00,0.77,295.32,0.47,0.04
2023-11-05 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.84,24.16,0.85,0.00,0.93,282.69,0.30,0.03
2023-11-05 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.88,24.17,0.80,0.00,0.82,298.32,0.23,0.02
2023-11-05 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.32,24.05,0.78,0.00,1.00,328.13,0.35,0.02
2023-11-05 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.52,24.10,0.77,0.00,1.36,350.95,0.37,0.05
2023-11-05 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.91,24.47,0.77,0.00,1.99,6.69,0.39,0.00
2023-11-05 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,29.08,24.61,0.77,0.00,2.66,12.46,0.16,0.02
2023-11-05 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,29.17,24.78,0.77,0.00,3.19,13.17,0.17,0.02
2023-11-05 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.91,24.88,0.79,0.00,3.42,18.14,0.16,0.02
2023-11-05 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.72,24.62,0.79,0.00,3.00,23.98,0.22,0.08
2023-11-05 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.83,24.66,0.83,0.00,2.40,31.97,0.75,0.20
2023-11-05 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.54,24.84,0.85,0.00,2.10,23.39,0.56,0.00
2023-11-05 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.27,24.67,0.86,0.00,1.65,34.07,0.61,0.14
2023-11-05 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.12,24.86,0.87,0.00,1.31,44.24,0.60,0.04
2023-11-05 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.97,24.82,0.88,0.00,0.71,47.67,0.47,0.08
2023-11-05 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.56,24.68,0.89,0.00,0.27,3.56,0.46,0.14
2023-11-05 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.41,24.68,0.90,0.00,0.31,243.65,0.31,0.16
2023-11-05 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.36,24.75,0.91,0.00,0.57,244.90,0.37,0.07
2023-11-05 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.18,24.57,0.91,0.00,0.57,252.61,0.23,0.00
2023-11-05 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.43,24.56,0.90,0.00,0.59,245.41,0.28,0.02
2023-11-05 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.38,24.61,0.90,0.00,0.60,242.51,0.22,0.02
2023-11-05 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.29,24.66,0.91,0.00,0.77,244.96,0.23,0.02
2023-11-05 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.19,24.42,0.90,0.00,1.06,294.51,0.13,0.02
2023-11-05 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.16,24.46,0.90,0.00,0.80,315.00,0.16,0.00
2023-11-06 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.00,24.73,0.87,0.00,0.49,336.74,0.12,0.00
2023-11-06 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.44,24.55,0.84,0.00,0.56,345.79,0.13,0.00
2023-11-06 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.50,24.49,0.79,0.00,0.91,15.75,0.21,0.05
2023-11-06 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.42,24.48,0.79,0.00,1.48,28.05,0.22,0.13
2023-11-06 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.47,24.58,0.79,0.00,2.32,34.24,0.39,0.10
2023-11-06 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.59,24.07,0.77,0.00,2.98,36.62,0.44,0.38
2023-11-06 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.05,24.35,0.80,0.00,3.26,40.09,0.40,0.41
2023-11-06 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.64,24.52,0.78,0.00,3.13,39.06,0.38,0.21
2023-11-06 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.05,24.80,0.83,0.00,2.78,40.29,0.48,0.30
2023-11-06 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.80,24.67,0.83,0.00,2.21,38.67,0.38,0.39
2023-11-06 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.03,24.54,0.86,0.00,1.56,51.72,0.44,0.18
2023-11-06 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.69,24.60,0.88,0.00,1.55,83.53,0.58,0.38
2023-11-06 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.60,24.63,0.89,0.00,1.48,83.35,0.69,0.25
2023-11-06 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.44,24.51,0.89,0.00,1.34,72.09,0.83,0.24
2023-11-06 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.30,24.01,0.87,0.00,1.60,97.14,0.85,0.47
2023-11-06 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.83,23.86,0.89,0.00,0.55,106.75,0.88,0.84
2023-11-06 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.68,24.00,0.90,0.00,0.33,46.90,0.97,0.79
2023-11-06 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.45,23.99,0.92,0.00,1.27,64.65,0.96,0.71
2023-11-06 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.34,23.94,0.92,0.00,0.90,77.20,0.98,0.24
2023-11-06 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.43,23.86,0.91,0.00,0.34,106.29,0.98,0.08
2023-11-06 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.42,23.85,0.91,0.00,0.26,323.31,1.00,0.08
2023-11-06 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.40,23.86,0.91,0.00,1.02,335.33,1.00,0.12
2023-11-06 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.57,24.03,0.91,0.00,0.75,43.11,1.00,0.20
2023-11-06 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.54,24.08,0.92,0.00,1.53,57.55,1.00,0.21
2023-11-07 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.82,24.22,0.91,0.00,1.37,65.20,1.00,0.19
2023-11-07 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.99,24.19,0.90,0.00,1.57,36.80,0.91,0.10
2023-11-07 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.76,24.33,0.87,0.00,1.64,16.24,0.91,0.10
2023-11-07 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.96,24.45,0.86,0.00,2.23,15.72,0.99,0.11
2023-11-07 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.95,24.46,0.86,0.00,2.81,25.54,0.98,0.27
2023-11-07 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.75,23.80,0.84,0.00,2.49,28.26,0.98,0.46
2023-11-07 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.34,23.84,0.86,0.00,2.73,17.82,0.99,0.60
2023-11-07 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.36,23.91,0.86,0.00,2.53,16.84,0.98,0.18
2023-11-07 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.58,24.17,0.87,0.00,3.47,31.02,0.97,0.80
2023-11-07 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.57,24.13,0.86,0.00,3.44,30.38,1.00,0.86
2023-11-07 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.08,24.24,0.90,0.00,1.57,4.36,1.00,0.54
2023-11-07 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.93,24.23,0.90,0.00,1.81,5.36,1.00,1.59
2023-11-07 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.82,24.19,0.91,0.00,1.66,14.82,1.00,1.13
2023-11-07 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.02,23.94,0.88,0.00,2.05,20.57,1.00,0.43
2023-11-07 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.06,23.99,0.88,0.00,2.09,35.10,1.00,0.35
2023-11-07 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.57,23.95,0.91,0.00,1.23,31.50,1.00,0.73
2023-11-07 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.65,23.86,0.90,0.00,0.65,347.68,1.00,0.37
2023-11-07 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.57,23.76,0.90,0.00,0.85,283.98,1.00,0.16
2023-11-07 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.36,23.70,0.91,0.00,1.29,260.67,1.00,0.18
2023-11-07 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.48,23.74,0.90,0.00,1.26,241.15,1.00,0.23
2023-11-07 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.41,23.71,0.90,0.00,1.61,246.30,0.99,0.08
2023-11-07 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.34,23.70,0.91,0.00,2.02,252.90,0.98,0.02
2023-11-07 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.49,23.57,0.89,0.00,2.47,283.46,0.96,0.01
2023-11-07 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.54,23.59,0.89,0.00,2.02,293.24,0.91,0.07
2023-11-08 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.05,23.73,0.87,0.00,2.41,297.37,0.95,0.07
2023-11-08 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.34,23.84,0.86,0.00,2.78,302.23,0.95,0.00
2023-11-08 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.68,23.92,0.80,0.00,2.49,301.31,0.87,0.03
2023-11-08 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.09,23.94,0.78,0.00,2.20,316.40,0.85,0.04
2023-11-08 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.13,23.85,0.78,0.00,2.08,340.96,0.82,0.06
2023-11-08 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.34,23.92,0.77,0.00,2.25,2.26,0.82,0.12
2023-11-08 06:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.87,24.12,0.80,0.00,2.22,13.14,0.80,0.76
2023-11-08 07:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.06,24.37,0.80,0.00,2.52,4.34,0.83,0.19
2023-11-08 08:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.90,24.36,0.81,0.00,2.83,5.83,0.88,0.00
2023-11-08 09:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.70,24.58,0.83,0.00,2.98,9.23,0.88,0.08
2023-11-08 10:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.43,24.34,0.83,0.00,3.08,17.23,0.93,0.04
2023-11-08 11:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.17,24.06,0.83,0.00,2.40,25.32,0.84,0.34
2023-11-08 12:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,27.13,24.12,0.84,0.00,1.89,36.66,0.81,0.30
2023-11-08 13:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.23,24.29,0.89,0.00,1.30,60.99,0.94,1.85
2023-11-08 14:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.93,24.33,0.91,0.00,0.27,80.15,0.99,2.06
2023-11-08 15:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.57,24.15,0.92,0.00,0.37,84.89,0.98,0.14
2023-11-08 16:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.60,23.97,0.91,0.00,0.69,118.61,0.99,0.87
2023-11-08 17:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.51,23.90,0.91,0.00,1.39,130.16,1.00,0.86
2023-11-08 18:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.43,23.78,0.91,0.00,2.22,149.65,1.00,0.05
2023-11-08 19:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.55,23.79,0.90,0.00,2.24,158.28,1.00,0.84
2023-11-08 20:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.53,23.73,0.90,0.00,1.90,183.20,0.96,0.10
2023-11-08 21:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.30,23.64,0.91,0.00,1.11,177.03,0.81,0.02
2023-11-08 22:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.73,23.83,0.89,0.00,1.11,205.06,0.35,0.00
2023-11-08 23:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,25.78,23.95,0.90,0.00,1.09,193.17,0.39,0.00
2023-11-09 00:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.28,24.03,0.87,0.00,1.21,200.86,0.48,0.00
2023-11-09 01:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,26.73,24.12,0.86,0.00,0.99,189.75,0.68,0.00
2023-11-09 02:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.06,24.00,0.79,0.00,0.54,131.47,0.89,0.00
2023-11-09 03:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.31,23.86,0.77,0.00,0.94,66.07,0.94,0.00
2023-11-09 04:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.48,24.01,0.77,0.00,1.80,64.14,0.90,0.00
2023-11-09 05:00:00,"(16.056711, 108.248321)",era5,58.97,7.00,28.47,24.34,0.78,0.00,2.47,65.84,0.73,0.05
