datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2023-11-01 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.57,21.20,0.87,0.00,2.34,30.55,0.25,0.01
2023-11-01 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.81,20.95,0.84,0.00,2.40,34.59,0.35,0.01
2023-11-01 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.20,20.29,0.70,0.00,2.74,41.87,0.34,0.01
2023-11-01 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.32,20.65,0.67,0.00,2.58,38.61,0.35,0.01
2023-11-01 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.75,20.74,0.66,0.00,2.38,35.65,0.31,0.02
2023-11-01 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.19,19.78,0.57,0.00,1.96,44.95,0.19,0.02
2023-11-01 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.29,19.62,0.56,0.00,1.68,72.04,0.38,0.02
2023-11-01 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.13,19.63,0.57,0.00,1.93,107.81,0.43,0.00
2023-11-01 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.30,20.23,0.62,0.00,2.72,123.14,0.64,0.03
2023-11-01 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.78,20.68,0.65,0.00,3.29,127.98,0.56,0.04
2023-11-01 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.53,20.73,0.75,0.00,3.25,130.68,0.40,0.01
2023-11-01 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.60,20.97,0.76,0.00,2.91,125.27,0.26,0.00
2023-11-01 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.51,20.88,0.76,0.00,2.32,116.06,0.16,0.00
2023-11-01 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.05,20.78,0.77,0.00,2.04,108.71,0.09,0.00
2023-11-01 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.13,20.80,0.82,0.00,2.17,100.04,0.05,0.00
2023-11-01 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.56,20.76,0.84,0.00,2.20,92.38,0.01,0.00
2023-11-01 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.60,20.71,0.84,0.00,2.16,97.78,0.05,0.00
2023-11-01 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.08,20.64,0.86,0.00,2.08,89.21,0.16,0.00
2023-11-01 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.96,20.59,0.87,0.00,1.90,85.87,0.20,0.00
2023-11-01 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.04,20.64,0.86,0.00,1.66,72.58,0.23,0.00
2023-11-01 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.85,20.72,0.88,0.00,1.48,57.75,0.29,0.00
2023-11-01 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.71,20.65,0.88,0.00,1.40,49.50,0.44,0.00
2023-11-01 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.77,21.01,0.90,0.00,1.41,46.07,0.49,0.00
2023-11-01 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,22.60,20.89,0.90,0.00,1.45,40.70,0.60,0.00
2023-11-02 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.23,20.98,0.87,0.00,1.69,34.88,0.70,0.00
2023-11-02 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.81,20.97,0.84,0.00,1.51,50.77,0.77,0.00
2023-11-02 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.76,21.30,0.72,0.00,1.50,82.99,0.81,0.00
2023-11-02 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.77,21.25,0.68,0.00,1.30,109.35,0.70,0.00
2023-11-02 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.91,21.14,0.67,0.00,1.30,127.29,0.67,0.00
2023-11-02 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.22,20.56,0.60,0.00,1.67,141.82,0.53,0.00
2023-11-02 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.26,20.48,0.59,0.00,2.27,147.21,0.62,0.00
2023-11-02 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.91,20.95,0.62,0.00,2.62,147.98,0.63,0.00
2023-11-02 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.02,21.56,0.68,0.00,2.78,142.36,0.46,0.00
2023-11-02 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.06,21.26,0.67,0.00,2.81,134.69,0.16,0.00
2023-11-02 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.19,22.08,0.78,0.00,2.87,130.12,0.14,0.00
2023-11-02 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.01,22.53,0.81,0.00,2.66,125.26,0.10,0.00
2023-11-02 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.95,22.91,0.83,0.00,2.04,117.87,0.03,0.00
2023-11-02 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.74,23.16,0.86,0.00,1.93,113.17,0.04,0.00
2023-11-02 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.19,23.20,0.89,0.00,2.05,113.55,0.07,0.01
2023-11-02 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.98,23.37,0.91,0.00,2.22,114.25,0.08,0.01
2023-11-02 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.06,23.37,0.90,0.00,2.37,118.40,0.09,0.01
2023-11-02 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.77,23.27,0.91,0.00,2.38,116.45,0.21,0.01
2023-11-02 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.95,23.34,0.91,0.00,2.12,114.58,0.16,0.00
2023-11-02 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.88,23.27,0.91,0.00,1.77,113.46,0.46,0.00
2023-11-02 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.67,23.19,0.91,0.00,1.61,106.81,0.57,0.00
2023-11-02 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.56,23.18,0.92,0.00,1.44,96.51,0.49,0.00
2023-11-02 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.02,23.46,0.91,0.00,1.35,90.45,0.70,0.00
2023-11-02 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.04,23.44,0.91,0.00,1.34,97.67,0.69,0.00
2023-11-03 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.36,23.50,0.89,0.00,1.25,92.76,0.55,0.00
2023-11-03 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.56,23.45,0.88,0.00,1.51,122.52,0.28,0.03
2023-11-03 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.58,23.43,0.78,0.00,1.99,146.21,0.20,0.03
2023-11-03 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.20,23.51,0.76,0.00,2.57,162.21,0.27,0.14
2023-11-03 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.35,23.47,0.75,0.00,3.02,167.45,0.33,0.10
2023-11-03 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.55,23.43,0.70,0.00,3.35,168.91,0.31,0.11
2023-11-03 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.51,23.38,0.70,0.00,3.57,167.32,0.32,0.08
2023-11-03 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.44,23.46,0.70,0.00,3.75,162.56,0.23,0.05
2023-11-03 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.85,23.64,0.73,0.00,3.73,157.28,0.30,0.02
2023-11-03 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.65,23.41,0.73,0.00,3.44,150.31,0.25,0.01
2023-11-03 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.87,23.99,0.84,0.00,2.88,151.82,0.18,0.01
2023-11-03 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.72,24.32,0.87,0.00,2.90,144.06,0.15,0.00
2023-11-03 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.69,24.33,0.87,0.00,2.91,139.69,0.09,0.00
2023-11-03 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.74,24.30,0.86,0.00,2.67,136.75,0.08,0.00
2023-11-03 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.36,24.28,0.88,0.00,2.36,130.37,0.09,0.00
2023-11-03 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.14,24.29,0.90,0.00,1.96,124.98,0.07,0.00
2023-11-03 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.02,24.20,0.90,0.00,2.01,121.30,0.16,0.01
2023-11-03 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.94,24.24,0.90,0.00,2.02,117.17,0.14,0.01
2023-11-03 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.78,24.15,0.91,0.00,2.30,115.13,0.24,0.04
2023-11-03 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.75,24.07,0.90,0.00,2.36,116.34,0.31,0.03
2023-11-03 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.67,23.96,0.90,0.00,2.33,117.60,0.28,0.01
2023-11-03 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.43,23.69,0.90,0.00,2.17,117.42,0.29,0.02
2023-11-03 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.88,24.24,0.91,0.00,1.73,114.37,0.54,0.04
2023-11-03 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.71,24.19,0.91,0.00,1.46,113.19,0.50,0.03
2023-11-04 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.17,24.26,0.89,0.00,1.27,103.56,0.43,0.04
2023-11-04 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.51,24.21,0.87,0.00,1.29,127.58,0.41,0.05
2023-11-04 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.16,24.14,0.79,0.00,1.61,140.89,0.29,0.03
2023-11-04 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.03,24.37,0.76,0.00,1.81,146.14,0.24,0.03
2023-11-04 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.96,24.27,0.76,0.00,2.26,147.12,0.37,0.07
2023-11-04 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.60,24.39,0.74,0.00,2.85,150.70,0.33,0.05
2023-11-04 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.82,23.74,0.74,0.00,3.28,149.33,0.31,0.86
2023-11-04 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.96,23.82,0.74,0.00,3.61,147.38,0.26,0.11
2023-11-04 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.75,23.56,0.69,0.00,3.95,145.49,0.37,0.12
2023-11-04 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.20,23.58,0.72,0.00,3.83,138.69,0.40,0.01
2023-11-04 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.21,24.12,0.83,0.00,2.96,130.78,0.24,0.00
2023-11-04 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.13,24.26,0.84,0.00,2.88,124.88,0.24,0.00
2023-11-04 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.04,24.44,0.86,0.00,2.95,119.07,0.10,0.00
2023-11-04 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.99,24.57,0.87,0.00,2.76,115.37,0.14,0.00
2023-11-04 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.50,24.61,0.89,0.00,2.73,116.76,0.11,0.00
2023-11-04 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.40,24.67,0.90,0.00,2.67,117.39,0.15,0.00
2023-11-04 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.45,24.72,0.90,0.00,2.67,119.68,0.15,0.00
2023-11-04 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.19,24.59,0.91,0.00,2.59,121.52,0.11,0.00
2023-11-04 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.03,24.49,0.91,0.00,2.42,118.97,0.14,0.00
2023-11-04 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.07,24.41,0.91,0.00,2.16,117.20,0.18,0.00
2023-11-04 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.84,24.31,0.91,0.00,2.16,117.13,0.15,0.00
2023-11-04 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.50,24.22,0.93,0.00,1.96,114.12,0.15,0.00
2023-11-04 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.93,24.50,0.92,0.00,1.89,96.69,0.16,0.00
2023-11-04 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.90,24.43,0.92,0.00,2.00,97.34,0.23,0.00
2023-11-05 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.51,24.58,0.89,0.00,2.46,105.10,0.21,0.00
2023-11-05 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.80,24.44,0.87,0.00,3.02,125.43,0.20,0.02
2023-11-05 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.48,24.08,0.77,0.00,3.17,141.69,0.23,0.02
2023-11-05 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.03,24.11,0.75,0.00,2.92,155.38,0.29,0.02
2023-11-05 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.12,24.09,0.74,0.00,2.94,162.97,0.37,0.04
2023-11-05 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,30.26,24.05,0.69,0.00,3.06,166.70,0.32,0.03
2023-11-05 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.90,24.05,0.71,0.00,3.14,166.30,0.40,0.01
2023-11-05 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.76,24.07,0.72,0.00,3.30,164.35,0.39,0.01
2023-11-05 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.40,23.96,0.73,0.00,3.32,159.49,0.37,0.00
2023-11-05 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.33,23.75,0.72,0.00,3.06,153.28,0.24,0.00
2023-11-05 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.30,23.98,0.82,0.00,2.53,142.68,0.17,0.00
2023-11-05 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.18,24.13,0.83,0.00,2.19,133.62,0.23,0.00
2023-11-05 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.12,24.17,0.84,0.00,2.14,128.85,0.24,0.00
2023-11-05 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.15,24.16,0.84,0.00,2.41,124.47,0.31,0.00
2023-11-05 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.64,24.21,0.87,0.00,2.59,121.11,0.20,0.00
2023-11-05 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.44,24.35,0.88,0.00,2.28,114.29,0.33,0.00
2023-11-05 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.46,24.40,0.88,0.00,2.08,110.36,0.64,0.00
2023-11-05 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.15,24.42,0.90,0.00,1.88,103.34,0.74,0.00
2023-11-05 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.05,24.48,0.91,0.00,2.00,97.10,0.72,0.00
2023-11-05 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.95,24.52,0.92,0.00,2.27,94.78,0.79,0.00
2023-11-05 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.74,24.46,0.93,0.00,2.50,93.44,0.85,0.00
2023-11-05 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.66,24.36,0.93,0.00,2.56,83.74,0.92,0.00
2023-11-05 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.99,24.81,0.93,0.00,2.33,66.57,0.87,0.01
2023-11-05 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.88,24.71,0.93,0.00,2.43,59.63,0.91,0.02
2023-11-06 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.27,24.73,0.91,0.00,2.90,59.88,0.85,0.04
2023-11-06 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.91,24.65,0.87,0.00,3.38,62.04,0.81,0.04
2023-11-06 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.14,24.08,0.74,0.00,3.96,67.29,0.84,0.02
2023-11-06 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.94,23.62,0.69,0.00,4.12,69.25,0.82,0.05
2023-11-06 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,30.12,23.64,0.68,0.00,3.87,70.51,0.77,0.04
2023-11-06 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.72,23.24,0.68,0.00,4.01,75.26,0.79,0.01
2023-11-06 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.44,23.50,0.70,0.00,3.83,82.56,0.81,0.12
2023-11-06 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.45,23.81,0.76,0.00,3.94,90.62,0.77,0.53
2023-11-06 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.01,23.81,0.78,0.00,4.02,84.96,0.81,1.76
2023-11-06 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.82,23.82,0.79,0.00,3.72,71.12,0.82,0.30
2023-11-06 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.68,23.76,0.84,0.00,2.64,71.59,0.86,0.40
2023-11-06 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.43,23.76,0.85,0.00,2.95,57.65,0.81,0.19
2023-11-06 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.51,23.52,0.84,0.00,2.98,42.06,0.71,0.02
2023-11-06 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.20,23.30,0.84,0.00,3.31,34.56,0.80,0.00
2023-11-06 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.43,22.87,0.86,0.00,3.21,36.73,0.62,0.00
2023-11-06 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.00,22.30,0.85,0.00,2.92,42.54,0.70,0.00
2023-11-06 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.68,21.75,0.84,0.00,2.62,43.92,0.73,0.02
2023-11-06 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.14,21.11,0.83,0.00,2.40,37.07,0.66,0.00
2023-11-06 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.96,20.66,0.82,0.00,2.33,16.82,0.74,0.04
2023-11-06 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.84,20.43,0.81,0.00,2.50,5.23,0.96,0.01
2023-11-06 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.47,20.13,0.82,0.00,2.46,1.26,0.99,0.01
2023-11-06 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.27,20.01,0.82,0.00,2.38,357.63,0.99,0.03
2023-11-06 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.53,20.38,0.82,0.00,2.13,1.94,0.99,0.04
2023-11-06 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.46,20.33,0.83,0.00,2.16,1.50,0.96,0.02
2023-11-07 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.54,20.32,0.82,0.00,2.49,5.04,0.92,0.01
2023-11-07 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,23.92,20.55,0.81,0.00,2.71,13.99,0.85,0.00
2023-11-07 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.35,20.69,0.75,0.00,2.63,26.76,0.77,0.00
2023-11-07 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.08,21.07,0.74,0.00,2.58,42.78,0.76,0.00
2023-11-07 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.60,21.29,0.73,0.00,2.89,61.88,0.78,0.00
2023-11-07 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.54,21.18,0.68,0.00,2.83,70.57,0.77,0.00
2023-11-07 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.68,21.13,0.68,0.00,2.49,78.73,0.82,0.00
2023-11-07 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.69,21.05,0.67,0.00,2.21,80.38,0.74,0.00
2023-11-07 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.36,21.11,0.69,0.00,2.33,81.57,0.66,0.00
2023-11-07 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.19,20.86,0.68,0.00,2.10,86.33,0.69,0.00
2023-11-07 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.02,21.71,0.77,0.00,1.30,111.49,0.87,0.00
2023-11-07 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.65,21.41,0.77,0.00,1.16,94.72,0.79,0.00
2023-11-07 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.54,21.39,0.78,0.00,1.15,82.00,0.63,0.00
2023-11-07 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.27,21.40,0.79,0.00,1.71,98.75,0.50,0.00
2023-11-07 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.15,21.40,0.80,0.00,1.47,104.76,0.55,0.00
2023-11-07 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.05,21.53,0.81,0.00,1.35,64.24,0.56,0.00
2023-11-07 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.33,21.92,0.86,0.00,1.47,52.80,0.42,0.00
2023-11-07 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.04,22.28,0.90,0.00,1.70,65.08,0.59,0.02
2023-11-07 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.24,22.25,0.89,0.00,1.95,75.12,0.75,0.03
2023-11-07 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.10,22.24,0.89,0.00,1.48,61.31,0.76,0.05
2023-11-07 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.28,22.26,0.89,0.00,1.54,45.65,0.80,0.06
2023-11-07 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.30,22.01,0.87,0.00,1.64,35.43,0.88,0.05
2023-11-07 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.79,22.36,0.86,0.00,1.57,22.57,0.91,0.10
2023-11-07 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.57,22.33,0.87,0.00,1.85,25.12,0.94,0.16
2023-11-08 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.49,22.24,0.87,0.00,2.23,29.17,0.94,0.19
2023-11-08 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.28,22.15,0.88,0.00,2.35,39.46,0.83,0.15
2023-11-08 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.48,22.21,0.82,0.00,2.82,59.24,0.85,0.11
2023-11-08 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.98,22.34,0.80,0.00,2.81,75.10,0.97,0.07
2023-11-08 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.37,22.48,0.79,0.00,2.34,89.08,0.98,0.02
2023-11-08 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.87,23.15,0.76,0.00,2.09,105.65,0.93,0.05
2023-11-08 06:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.26,23.27,0.74,0.00,2.23,110.58,0.95,0.20
2023-11-08 07:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.54,23.28,0.73,0.00,2.21,110.57,0.80,0.08
2023-11-08 08:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.51,23.50,0.74,0.00,2.25,108.89,0.51,0.08
2023-11-08 09:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.63,23.41,0.73,0.00,2.65,103.22,0.44,0.02
2023-11-08 10:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.49,23.53,0.84,0.00,2.19,98.08,0.28,0.01
2023-11-08 11:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.40,23.79,0.86,0.00,2.56,96.16,0.29,0.00
2023-11-08 12:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.59,23.79,0.85,0.00,3.04,94.00,0.21,0.00
2023-11-08 13:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.49,23.90,0.86,0.00,3.13,92.08,0.35,0.00
2023-11-08 14:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,26.12,24.02,0.88,0.00,3.34,98.05,0.41,0.00
2023-11-08 15:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.82,24.12,0.90,0.00,3.35,104.65,0.22,0.02
2023-11-08 16:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.89,24.19,0.90,0.00,2.97,110.24,0.28,0.01
2023-11-08 17:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.75,24.16,0.91,0.00,2.42,116.76,0.25,0.02
2023-11-08 18:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.68,24.10,0.91,0.00,2.01,122.42,0.16,0.01
2023-11-08 19:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.50,23.94,0.91,0.00,1.74,132.51,0.20,0.00
2023-11-08 20:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.17,23.74,0.92,0.00,1.70,142.11,0.26,0.04
2023-11-08 21:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.01,23.71,0.93,0.00,1.74,151.49,0.38,0.07
2023-11-08 22:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,24.85,23.94,0.95,0.00,1.13,157.88,0.35,0.11
2023-11-08 23:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.00,23.95,0.94,0.00,0.91,161.87,0.45,0.12
2023-11-09 00:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.56,24.15,0.92,0.00,0.89,177.51,0.43,0.07
2023-11-09 01:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,25.64,24.16,0.92,0.00,1.66,189.00,0.46,0.14
2023-11-09 02:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,27.83,24.18,0.81,0.00,2.47,176.76,0.35,0.14
2023-11-09 03:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.52,24.30,0.78,0.00,3.09,175.61,0.40,0.20
2023-11-09 04:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,28.65,24.38,0.78,0.00,2.76,183.92,0.28,0.13
2023-11-09 05:00:00,"(20.852718, 106.679853)",era5,24.17,7.00,29.66,24.63,0.74,0.00,2.47,187.92,0.49,0.07
