datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent)
2023-11-01 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.00,25.31,0.96,0.00,1.30,13.64,0.66,0.00
2023-11-01 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.07,25.53,0.91,0.00,0.85,40.10,0.40,0.00
2023-11-01 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.13,25.81,0.82,0.00,0.49,74.92,0.21,0.00
2023-11-01 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.25,25.32,0.75,0.00,0.63,118.72,0.14,0.08
2023-11-01 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.91,25.26,0.72,0.00,1.09,111.24,0.32,0.08
2023-11-01 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.02,25.68,0.69,0.00,1.22,104.76,0.18,0.05
2023-11-01 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.59,25.00,0.64,0.00,1.08,108.81,0.22,1.12
2023-11-01 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.79,25.29,0.73,0.00,1.09,110.45,0.40,0.02
2023-11-01 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.53,24.98,0.72,0.00,1.49,109.18,0.32,0.28
2023-11-01 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.01,24.94,0.74,0.00,2.59,101.96,0.77,2.03
2023-11-01 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.42,25.04,0.77,0.00,1.32,77.77,0.88,0.19
2023-11-01 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.66,25.47,0.83,0.00,0.95,52.41,0.92,0.15
2023-11-01 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.89,25.37,0.86,0.00,0.96,37.05,0.89,0.24
2023-11-01 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.49,25.48,0.89,0.00,1.12,27.00,0.95,0.25
2023-11-01 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.86,25.54,0.93,0.00,1.25,22.40,0.96,0.11
2023-11-01 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.66,25.51,0.93,0.00,1.19,9.10,0.96,0.04
2023-11-01 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.27,25.19,0.94,0.00,1.32,346.76,0.97,0.03
2023-11-01 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.92,24.78,0.93,0.00,1.50,340.99,0.97,0.01
2023-11-01 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.76,24.38,0.92,0.00,1.79,338.58,0.97,0.00
2023-11-01 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.79,24.48,0.93,0.00,1.59,336.00,0.96,0.00
2023-11-01 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.28,23.99,0.93,0.00,1.11,315.52,0.97,0.05
2023-11-01 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.15,24.15,0.94,0.00,0.83,294.95,0.94,0.05
2023-11-01 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.36,24.76,0.96,0.00,0.74,279.27,0.96,0.00
2023-11-01 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.24,24.71,0.97,0.00,0.94,281.90,0.98,0.00
2023-11-02 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.11,25.03,0.94,0.00,1.37,298.96,0.95,0.04
2023-11-02 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.07,25.15,0.89,0.00,1.58,312.00,0.89,0.00
2023-11-02 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.99,25.50,0.82,0.00,1.61,321.92,0.82,0.02
2023-11-02 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.94,25.98,0.79,0.00,1.19,333.98,0.70,0.09
2023-11-02 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.52,25.67,0.75,0.00,0.87,334.14,0.63,0.12
2023-11-02 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.33,25.02,0.69,0.00,0.79,313.68,0.38,0.12
2023-11-02 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.89,24.45,0.65,0.00,0.68,283.33,0.22,0.44
2023-11-02 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.64,24.80,0.67,0.00,0.32,252.72,0.33,0.02
2023-11-02 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.53,25.08,0.77,0.00,0.63,114.14,0.60,0.76
2023-11-02 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.66,25.08,0.76,0.00,2.18,119.71,0.71,2.29
2023-11-02 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.51,25.67,0.80,0.00,0.28,201.52,0.79,1.16
2023-11-02 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.90,25.74,0.83,0.00,0.89,297.98,0.74,2.89
2023-11-02 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.62,25.77,0.90,0.00,0.92,312.36,0.88,4.66
2023-11-02 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.04,25.53,0.91,0.00,0.23,238.98,0.91,4.04
2023-11-02 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.93,25.59,0.92,0.00,0.30,116.07,0.86,0.48
2023-11-02 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.76,25.60,0.93,0.00,0.25,165.34,0.55,0.01
2023-11-02 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.32,25.47,0.95,0.00,0.11,113.46,0.53,0.00
2023-11-02 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.79,25.03,0.96,0.00,0.33,358.39,0.88,0.00
2023-11-02 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.60,25.03,0.97,0.00,0.63,341.86,0.97,0.02
2023-11-02 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.78,25.27,0.97,0.00,1.11,351.52,0.98,0.32
2023-11-02 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.42,25.07,0.98,0.00,1.10,345.05,0.91,0.47
2023-11-02 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.39,25.00,0.98,0.00,0.70,307.00,0.83,0.03
2023-11-02 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.54,25.27,0.98,0.00,0.81,333.09,0.86,0.00
2023-11-02 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.62,25.22,0.98,0.00,1.11,343.99,0.97,0.00
2023-11-03 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.52,25.35,0.93,0.00,1.20,7.86,0.97,0.00
2023-11-03 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.48,25.40,0.88,0.00,1.13,19.04,0.98,0.00
2023-11-03 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.04,25.27,0.80,0.00,1.16,17.25,0.58,0.00
2023-11-03 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.03,25.29,0.76,0.00,1.22,6.54,0.80,0.07
2023-11-03 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.49,25.16,0.73,0.00,1.18,7.44,0.94,0.16
2023-11-03 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.44,24.68,0.67,0.00,0.85,12.42,0.97,0.13
2023-11-03 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.45,24.84,0.68,0.00,0.26,36.09,0.94,0.09
2023-11-03 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.24,24.76,0.65,0.00,0.26,161.97,0.99,0.12
2023-11-03 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.43,24.77,0.68,0.00,0.86,169.11,0.93,0.27
2023-11-03 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.02,25.08,0.79,0.00,1.74,113.55,0.98,0.12
2023-11-03 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.12,24.86,0.78,0.00,1.42,131.51,0.99,0.01
2023-11-03 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.80,25.05,0.80,0.00,1.31,123.68,0.88,0.00
2023-11-03 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.28,25.39,0.84,0.00,1.67,120.60,0.88,0.00
2023-11-03 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.59,25.60,0.89,0.00,1.21,116.27,0.76,0.00
2023-11-03 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.34,25.44,0.89,0.00,1.45,118.49,0.71,0.00
2023-11-03 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.21,25.33,0.89,0.00,0.81,88.29,0.71,0.00
2023-11-03 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.89,25.13,0.90,0.00,0.52,41.08,0.54,0.00
2023-11-03 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.33,25.13,0.93,0.00,0.30,139.07,0.81,0.00
2023-11-03 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.80,25.16,0.96,0.00,0.40,212.20,0.94,0.00
2023-11-03 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.51,25.13,0.98,0.00,0.66,278.67,0.84,0.00
2023-11-03 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.18,24.89,0.98,0.00,0.89,309.39,0.48,0.00
2023-11-03 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.34,24.88,0.97,0.00,1.10,334.76,0.33,0.00
2023-11-03 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.31,24.84,0.97,0.00,0.95,333.20,0.42,0.00
2023-11-03 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.29,24.96,0.98,0.00,1.18,337.99,0.70,0.00
2023-11-04 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.41,25.11,0.93,0.00,1.33,359.23,0.91,0.00
2023-11-04 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.43,25.14,0.87,0.00,1.23,17.55,0.93,0.02
2023-11-04 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.89,25.35,0.81,0.00,1.28,49.46,0.91,0.08
2023-11-04 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.64,25.85,0.80,0.00,1.44,76.24,0.95,0.17
2023-11-04 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.90,26.39,0.82,0.00,1.83,89.50,0.94,0.25
2023-11-04 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.07,26.24,0.76,0.00,1.87,98.62,0.98,0.24
2023-11-04 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.40,25.94,0.73,0.00,1.84,106.63,0.96,0.17
2023-11-04 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.29,25.41,0.71,0.00,2.18,109.22,0.97,0.04
2023-11-04 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.84,25.56,0.78,0.00,2.32,111.99,0.97,0.05
2023-11-04 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.33,25.55,0.80,0.00,1.85,121.18,0.96,0.23
2023-11-04 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.79,25.21,0.72,0.00,1.40,88.99,0.90,0.04
2023-11-04 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.68,25.86,0.80,0.00,0.62,47.13,0.88,0.00
2023-11-04 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.12,25.95,0.83,0.00,1.46,119.58,0.59,0.00
2023-11-04 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.63,25.98,0.86,0.00,1.44,122.61,0.39,0.00
2023-11-04 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.28,26.07,0.88,0.00,1.49,146.37,0.27,0.10
2023-11-04 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.90,26.05,0.90,0.00,1.26,139.42,0.28,0.46
2023-11-04 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.74,26.08,0.91,0.00,1.20,112.76,0.30,0.16
2023-11-04 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.03,25.82,0.93,0.00,1.52,136.75,0.39,0.00
2023-11-04 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.40,25.47,0.95,0.00,1.21,141.71,0.46,0.00
2023-11-04 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.01,25.02,0.94,0.00,1.32,141.34,0.57,0.01
2023-11-04 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.68,24.99,0.96,0.00,1.38,140.94,0.66,0.01
2023-11-04 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.61,24.90,0.96,0.00,0.71,100.94,0.68,0.02
2023-11-04 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.99,25.62,0.98,0.00,1.25,97.69,0.47,0.01
2023-11-04 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.51,26.07,0.97,0.00,1.54,77.21,0.46,0.00
2023-11-05 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.66,26.27,0.92,0.00,1.39,69.18,0.46,0.00
2023-11-05 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.17,26.14,0.89,0.00,1.88,69.91,0.45,0.04
2023-11-05 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.80,26.22,0.81,0.00,2.37,67.96,0.32,0.03
2023-11-05 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.48,26.47,0.79,0.00,2.31,68.27,0.31,0.07
2023-11-05 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.10,26.61,0.77,0.00,1.91,71.14,0.33,0.12
2023-11-05 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.74,25.72,0.71,0.00,1.48,79.13,0.39,0.14
2023-11-05 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.62,25.30,0.65,0.00,0.99,95.09,0.31,0.09
2023-11-05 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.21,25.26,0.67,0.00,1.11,96.36,0.20,0.05
2023-11-05 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.98,25.23,0.72,0.00,0.98,117.46,0.30,0.03
2023-11-05 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.36,25.12,0.74,0.00,1.67,130.02,0.57,0.21
2023-11-05 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.24,25.47,0.80,0.00,1.63,121.25,0.52,0.49
2023-11-05 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.69,25.87,0.85,0.00,1.01,130.67,0.56,0.06
2023-11-05 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.29,25.98,0.87,0.00,1.26,115.32,0.64,0.26
2023-11-05 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.33,26.00,0.87,0.00,1.40,130.99,0.64,0.10
2023-11-05 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.36,25.99,0.87,0.00,1.32,135.43,0.52,0.00
2023-11-05 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.05,26.03,0.89,0.00,1.27,151.38,0.50,0.01
2023-11-05 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.35,26.08,0.93,0.00,1.14,180.57,0.62,0.07
2023-11-05 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.96,25.82,0.93,0.00,0.96,206.65,0.70,0.19
2023-11-05 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.27,25.53,0.96,0.00,0.86,324.55,0.87,0.08
2023-11-05 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.01,25.27,0.96,0.00,1.16,344.20,0.91,0.15
2023-11-05 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.82,25.20,0.96,0.00,1.97,347.20,0.87,0.40
2023-11-05 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.70,25.07,0.96,0.00,1.81,0.93,0.96,0.00
2023-11-05 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.71,25.00,0.96,0.00,1.66,10.93,0.95,0.00
2023-11-05 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.40,24.90,0.97,0.00,1.96,27.81,0.94,0.00
2023-11-06 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.44,25.14,0.93,0.00,2.38,41.70,0.86,0.00
2023-11-06 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.17,25.30,0.90,0.00,2.22,45.01,0.87,0.00
2023-11-06 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.16,25.58,0.81,0.00,2.00,48.75,0.85,0.00
2023-11-06 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.16,25.80,0.78,0.00,1.73,47.62,0.52,0.00
2023-11-06 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.17,25.52,0.72,0.00,1.96,69.52,0.51,0.07
2023-11-06 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.72,25.23,0.69,0.00,2.00,91.90,0.74,0.08
2023-11-06 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.96,24.78,0.66,0.00,2.07,108.40,0.92,0.14
2023-11-06 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.19,24.88,0.65,0.00,2.05,116.15,0.99,0.03
2023-11-06 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.16,24.93,0.70,0.00,2.47,120.79,0.98,0.27
2023-11-06 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.36,24.61,0.71,0.00,2.30,119.32,0.99,0.12
2023-11-06 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.01,24.87,0.74,0.00,2.70,125.39,0.98,0.00
2023-11-06 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.45,24.85,0.76,0.00,2.26,131.74,0.94,0.01
2023-11-06 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.52,25.27,0.83,0.00,2.26,135.18,0.99,0.00
2023-11-06 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.36,25.58,0.85,0.00,2.44,121.74,1.00,0.00
2023-11-06 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.12,25.66,0.87,0.00,2.07,116.80,1.00,0.00
2023-11-06 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.20,25.65,0.86,0.00,1.37,120.07,0.99,0.00
2023-11-06 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.91,25.43,0.86,0.00,1.23,135.96,0.98,0.00
2023-11-06 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.52,25.45,0.89,0.00,1.09,151.79,1.00,0.00
2023-11-06 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.04,25.56,0.92,0.00,0.84,140.94,1.00,0.00
2023-11-06 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.79,25.66,0.94,0.00,1.08,132.12,0.99,0.02
2023-11-06 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.72,25.83,0.95,0.00,1.25,107.45,0.99,0.18
2023-11-06 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.46,25.62,0.95,0.00,1.06,75.69,0.83,0.11
2023-11-06 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.37,24.83,0.91,0.00,1.13,12.60,0.36,0.32
2023-11-06 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.23,24.93,0.93,0.00,1.17,351.52,0.45,0.24
2023-11-07 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.83,25.25,0.91,0.00,0.89,332.98,0.55,0.04
2023-11-07 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.31,24.77,0.86,0.00,1.07,340.28,0.32,0.05
2023-11-07 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.58,24.73,0.80,0.00,1.07,345.60,0.16,0.09
2023-11-07 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.68,25.41,0.78,0.00,1.29,347.43,0.32,0.14
2023-11-07 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.06,25.59,0.77,0.00,1.63,348.18,0.56,0.30
2023-11-07 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.00,24.86,0.70,0.00,1.42,2.42,0.89,0.80
2023-11-07 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.74,24.50,0.73,0.00,1.75,41.88,0.97,4.30
2023-11-07 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.50,24.41,0.79,0.00,2.52,81.94,1.00,3.93
2023-11-07 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.92,24.70,0.83,0.00,2.53,115.97,1.00,2.73
2023-11-07 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.37,25.07,0.82,0.00,1.62,119.91,1.00,0.74
2023-11-07 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.68,24.84,0.85,0.00,1.58,128.61,1.00,0.26
2023-11-07 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.25,25.06,0.88,0.00,1.01,125.39,1.00,0.11
2023-11-07 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.10,25.07,0.89,0.00,1.15,131.03,0.99,0.05
2023-11-07 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.95,24.99,0.89,0.00,1.17,128.19,0.99,0.36
2023-11-07 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.83,25.33,0.92,0.00,1.14,134.43,1.00,0.35
2023-11-07 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.84,25.36,0.92,0.00,1.01,144.07,1.00,0.56
2023-11-07 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.81,25.28,0.91,0.00,0.85,125.09,0.99,1.20
2023-11-07 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.47,25.39,0.94,0.00,0.57,27.95,0.96,0.29
2023-11-07 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.33,25.35,0.94,0.00,0.55,13.65,0.74,0.10
2023-11-07 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.13,25.45,0.96,0.00,0.77,355.77,0.72,0.00
2023-11-07 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.99,25.29,0.96,0.00,0.98,333.23,0.66,0.00
2023-11-07 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.92,25.39,0.97,0.00,1.39,334.55,0.88,0.00
2023-11-07 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.62,25.28,0.98,0.00,1.09,342.96,0.69,0.00
2023-11-07 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.58,25.24,0.98,0.00,1.36,355.72,0.50,0.00
2023-11-08 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.41,25.71,0.96,0.00,1.35,2.13,0.35,0.00
2023-11-08 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.54,25.44,0.88,0.00,1.43,7.13,0.26,0.00
2023-11-08 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.13,25.14,0.79,0.00,1.48,7.20,0.21,0.06
2023-11-08 03:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.94,25.25,0.76,0.00,1.36,23.93,0.38,0.07
2023-11-08 04:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.73,24.89,0.71,0.00,1.39,54.17,0.25,0.11
2023-11-08 05:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.14,24.49,0.68,0.00,1.39,72.83,0.32,0.06
2023-11-08 06:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,31.68,24.24,0.65,0.00,1.28,95.46,0.31,0.12
2023-11-08 07:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.04,24.61,0.65,0.00,1.24,119.44,0.24,0.00
2023-11-08 08:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,32.33,24.68,0.64,0.00,1.66,138.53,0.12,0.00
2023-11-08 09:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.46,25.08,0.73,0.00,1.94,145.39,0.82,0.00
2023-11-08 10:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,30.47,25.12,0.73,0.00,2.86,142.05,0.88,0.00
2023-11-08 11:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.29,25.09,0.78,0.00,2.73,144.34,0.90,0.00
2023-11-08 12:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.70,25.33,0.82,0.00,2.49,143.25,0.43,0.03
2023-11-08 13:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.25,25.68,0.86,0.00,2.37,136.90,0.37,0.01
2023-11-08 14:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.08,25.96,0.88,0.00,2.27,125.26,0.54,0.01
2023-11-08 15:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.09,26.16,0.89,0.00,2.56,129.16,0.44,0.00
2023-11-08 16:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.51,26.18,0.92,0.00,2.81,133.95,0.62,0.00
2023-11-08 17:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.19,25.88,0.93,0.00,2.70,135.44,0.94,0.22
2023-11-08 18:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.70,24.97,0.90,0.00,2.57,133.11,0.97,3.20
2023-11-08 19:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.31,25.07,0.93,0.00,1.61,133.88,0.98,0.00
2023-11-08 20:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.16,25.18,0.94,0.00,1.22,137.37,0.99,0.00
2023-11-08 21:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,25.98,25.15,0.95,0.00,1.10,122.83,1.00,0.00
2023-11-08 22:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.66,25.48,0.93,0.00,1.73,95.24,1.00,0.00
2023-11-08 23:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,26.38,25.45,0.95,0.00,1.65,78.85,0.99,0.01
2023-11-09 00:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,27.48,25.55,0.89,0.00,1.91,66.65,0.97,0.01
2023-11-09 01:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,28.14,26.08,0.89,0.00,2.47,75.08,0.99,0.02
2023-11-09 02:00:00,"(10.776384, 106.7028075)",era5,10.55,7.00,29.87,26.64,0.83,0.00,2.76,80.75,0.91,0.05
